booth_id,booth_name,address,city,country,latitude,longitude,severity,problem_categories
"78819984-5a8d-45c5-ba3b-914381d4ca7b","Mutiny Information Cafe","[NO ADDRESS]","Denver","USA",39.6534477,-104.987856,"CRITICAL","MISSING_ADDRESS"
"d7f36a16-1c2b-4473-bef8-582c4a27194d","Hildebrandt CAFÉ","Hildebrandt CAFÉ","Vienna","Austria",,,"CRITICAL","NO_STREET_NUMBER; NAME_ONLY; MISSING_COORDINATES"
"2b888d3c-5b8a-453b-8db1-7b01de7a0714","Bar DeVille","[NO ADDRESS]","Chicago","USA",,,"CRITICAL","MISSING_ADDRESS; MISSING_COORDINATES"
"0489c126-5a4d-422e-a596-2336516feee5","Fat Cat","[NO ADDRESS]","Chicago","USA",41.970098,-87.6599373,"CRITICAL","MISSING_ADDRESS"
"eb1939c9-2333-450d-b663-2b3c19fb11a4","The Flat Iron","[NO ADDRESS]","Chicago","USA",41.9100396,-87.6766859,"CRITICAL","MISSING_ADDRESS"
"7649a1f3-980d-4bdb-8763-8682e90e52ec","Four Farthings","[NO ADDRESS]","Chicago","USA",41.9199742,-87.6415694,"CRITICAL","MISSING_ADDRESS"
"3046f1f9-9eb6-44a2-b85d-43cf4a63a120","Fotografiska","[NO ADDRESS]","Stockholm","Sweden",59.3179619,18.0848268,"CRITICAL","MISSING_ADDRESS"
"288e77d2-82ab-4140-8f15-7c55ce758d74","Stadsgårdsterminalen","[NO ADDRESS]","Stockholm","Sweden",59.319416,18.0775996,"CRITICAL","MISSING_ADDRESS"
"e006db85-9ed4-4792-9ce5-0d1a8662fd51","Nordiska Museet","[NO ADDRESS]","Stockholm","Sweden",59.329008,18.094268,"CRITICAL","MISSING_ADDRESS"
"8f9dfd3f-ce72-4d32-b036-8d4124193dbe","Kulturhuset Stadsteatern","[NO ADDRESS]","Stockholm","Sweden",59.332272,18.0658682,"CRITICAL","MISSING_ADDRESS"
"6df7b3c4-a15f-458e-aae3-d8f7576cfef4","Linnelabbet","[NO ADDRESS]","Göteborg","Sweden",57.6971538,11.9499649,"CRITICAL","MISSING_ADDRESS"
"062517aa-6c13-4b78-a89d-c660d8cce955","Bar Europa","[NO ADDRESS]","Stockholm","Sweden",59.318388,18.0557436,"CRITICAL","MISSING_ADDRESS"
"2664c2d1-3089-4769-9e30-5a9d232aff82","Café Klotet","[NO ADDRESS]","Stockholm","Sweden",59.3194585,18.0734116,"CRITICAL","MISSING_ADDRESS"
"f059cd9f-01d2-422a-b492-309e5142958a","Hobo Hotel","[NO ADDRESS]","Stockholm","Sweden",59.3308302,18.0668655,"CRITICAL","MISSING_ADDRESS"
"e6fd4c43-3683-49e3-abdd-e32c6dbf09d2","Generator","[NO ADDRESS]","Stockholm","Sweden",59.3358554,18.0507304,"CRITICAL","MISSING_ADDRESS"
"48145339-f067-44a1-8af2-5b5d29615479","Fotografiska","[NO ADDRESS]","Stockholm","Sweden",59.3179619,18.0848268,"CRITICAL","MISSING_ADDRESS"
"d427fc2e-3cfa-4be5-ad03-a4dc12147fbb","Nordiska Museet","[NO ADDRESS]","Stockholm","Sweden",59.329008,18.094268,"CRITICAL","MISSING_ADDRESS"
"45c46185-332b-4f6d-bfeb-02ca33b876e6","Kulturhuset Stadsteatern","[NO ADDRESS]","Stockholm","Sweden",59.332272,18.0658682,"CRITICAL","MISSING_ADDRESS"
"aef8ba29-248c-4c85-8500-5ecb687e829f","Ringen","[NO ADDRESS]","Stockholm","Sweden",59.3885888,18.0477266,"CRITICAL","MISSING_ADDRESS"
"e751a043-7f7e-4ef9-9d1e-6ba5b13d3283","Roommate Collective","[NO ADDRESS]","","",30.2674465,-97.6934554,"CRITICAL","MISSING_ADDRESS"
"d08c9bb8-ec07-480c-b128-1d6d47e5f63b","The Lodge at Bryant Park","[NO ADDRESS]","","",40.7535367,-73.9829529,"CRITICAL","MISSING_ADDRESS"
"695a0930-69c2-4d58-b57e-98dc8fc59edf","Sid Gold's Request Room","[NO ADDRESS]","","",36.2082916,-86.7353862,"CRITICAL","MISSING_ADDRESS"
"746267df-4028-4062-8dbb-deab66cdde10","Roommate Collective","[NO ADDRESS]","","",30.2674465,-97.6934554,"CRITICAL","MISSING_ADDRESS"
"7d83808f-33b2-488a-88f8-9a246eae2138","The Lodge at Bryant Park","[NO ADDRESS]","","",40.7535367,-73.9829529,"CRITICAL","MISSING_ADDRESS"
"ceabb697-8f5d-4686-a6ec-00c9b6ce4b8e","Sid Gold's Request Room","[NO ADDRESS]","","",36.2082916,-86.7353862,"CRITICAL","MISSING_ADDRESS"
"94854eaf-e779-4a03-b952-2a0f631318cb","Roommate Collective","[NO ADDRESS]","","",30.2674465,-97.6934554,"CRITICAL","MISSING_ADDRESS"
"2366d487-652a-4691-ac94-fc8f256c9901","The Lodge at Bryant Park","[NO ADDRESS]","","",40.7535367,-73.9829529,"CRITICAL","MISSING_ADDRESS"
"74075910-feff-4162-a2d5-873c648c9bee","Sid Gold's Request Room","[NO ADDRESS]","","",36.2082916,-86.7353862,"CRITICAL","MISSING_ADDRESS"
"abd83fae-33bc-471e-a7e4-bd6836734827","25hours Hotel Lobby","[NO ADDRESS]","Vienna","Austria",48.2064947,16.3546991,"CRITICAL","MISSING_ADDRESS"
"d7e93a5b-7170-48da-846e-253e53802c1f","VIEiPEE","[NO ADDRESS]","Vienna","Austria",48.2132778,16.405193,"CRITICAL","MISSING_ADDRESS"
"3ba3aa4d-688d-43c2-aee5-54e2d8af7088","Hafenstadt Klagenfurt","[NO ADDRESS]","Klagenfurt","Austria",46.623387,14.3017626,"CRITICAL","MISSING_ADDRESS"
"3bc760e2-1e91-428d-b2f5-df5851f2228d","Hildebrandt CAFÉ","[NO ADDRESS]","Vienna","Austria",,,"CRITICAL","MISSING_ADDRESS; MISSING_COORDINATES"
"ba49025f-2074-4863-9f3d-f20438439369","Hildebrandt CAFÉ","Vienna","Vienna","Austria",,,"CRITICAL","NO_STREET_NUMBER; TOO_SHORT; MISSING_COORDINATES"
"4af46eb5-8b3f-4638-b573-d56235848289","House of Yes","2 Wyckoff Ave","Brooklyn","USA",,,"CRITICAL","MISSING_COORDINATES"
"6129461b-c5ea-498b-852b-35acdcf736e4","AppleDoll Pop-Up","Abbot Kinney","Venice","California, USA",33.9883466,-118.4522198,"HIGH","NO_STREET_NUMBER"
"1c9ca738-b0a8-4321-8520-93f11d1ed593","Playland Arcade I","Ocean Boulevard","Hampton Beach","United States",42.9171814,-70.8053858,"HIGH","NO_STREET_NUMBER"
"7c372d3e-8068-44c1-aa6e-e20761392868","Playland Arcade III","Ocean Boulevard","Hampton Beach","United States",42.9171814,-70.8053858,"HIGH","NO_STREET_NUMBER"
"4e40f0cd-2a81-4eb7-bcc6-807d0fe2e18d","Bryan Center, Duke University","Duke University","Durham","United States",36.0001557,-78.9442297,"HIGH","NO_STREET_NUMBER"
"ab51b135-2226-43f8-9ff9-3a1986e6f58b","Carousel I","Bridge Street","Sylvan Beach","United States",43.1964405,-75.7290305,"HIGH","NO_STREET_NUMBER"
"44cd9366-3f65-402e-97a7-e91b7cf405d9","Carousel II","Bridge Street","Sylvan Beach","United States",43.1964405,-75.7290305,"HIGH","NO_STREET_NUMBER"
"14812047-d6df-47b6-951e-640e825626d0","Carousel III","Bridge Street","Sylvan Beach","United States",43.1964405,-75.7290305,"HIGH","NO_STREET_NUMBER"
"55fa1a0a-3078-4539-bfad-6ed288cf77c6","S-Bahn Treptower Park","Treptower Park","Berlin","United States",44.4686696,-71.1850768,"HIGH","NO_STREET_NUMBER"
"99d1aed3-3363-4ea1-b324-c8dcef384ea1","East End","East End, Portland, ME, USA","Portland","United States",43.6694716,-70.2471307,"HIGH","NO_STREET_NUMBER"
"6bd37e62-a04b-4401-b2f0-bf72874c971e","Flinders Street Station I","Flinders Street and  St. Kilda Rd.","Melbourne","United States",-37.8469012,144.9800252,"HIGH","NO_STREET_NUMBER"
"8bd3d6af-eae6-4189-984a-e99becbd312e","Geroldstrasse 35","Geroldstrasse 35","Zürich","United States",47.3768866,8.541694,"HIGH","NAME_ONLY"
"6796a3f8-bbc0-4276-b06e-9d3d8e549c1f","La Grande Halle","Parc des expositions","Arles","United States",32.1182188,-84.1974091,"HIGH","NO_STREET_NUMBER"
"cd303e42-0547-44cb-ae2b-1692e51618c6","Sch&ouml;nhauser Allee 63","Sch&ouml;nhauser Allee 63","Berlin","United States",52.5459084,13.413577,"HIGH","NAME_ONLY"
"34d90cf3-f73e-4364-bcf1-c8f168c23be5","Bernauer Strasse 47","Bernauer Strasse 47","Berlin","United States",52.5200066,13.404954,"HIGH","NAME_ONLY"
"1686819b-40fb-4155-98c9-4cce9a5f832c","Golf Mill Mall","Golf Mill Centre, Maine Township, IL, USA","Niles","United States",42.0486248,-87.8395912,"HIGH","NO_STREET_NUMBER"
"fdaf3e00-e4ef-4dd7-a63d-b64de1bbd14b","Mauerpark A","Eberswalder Str.","Berlin","United States",38.7945952,-106.5348379,"HIGH","NO_STREET_NUMBER"
"eb0e88b6-75a4-4196-a6d0-1f54c1edff56","Mauerpark B","Eberswalder Str.","Berlin","United States",38.7945952,-106.5348379,"HIGH","NO_STREET_NUMBER"
"00eae082-3ed6-4de4-b1a5-babbe788dea5","Kingly Court","Kingly St.","London","United States",38.7945952,-106.5348379,"HIGH","NO_STREET_NUMBER"
"71d2e6fb-0ce8-47a1-9843-a0301c1e1a1e","Art Gallery of South Australia","North Terrace","Adelaide","United States",38.7945952,-106.5348379,"HIGH","NO_STREET_NUMBER"
"dfa2bf6f-fcf7-4b87-8516-8d16e49cb1be","Adelaide Arcade","Rundle Mall","Adelaide","United States",38.7945952,-106.5348379,"HIGH","NO_STREET_NUMBER"
"4efefac8-b71d-47de-94a1-b94eaeb4308a","Battersea Power Station","Circus Rd W, Nine Elms","London","United States",51.4801974,-0.1396819,"HIGH","NO_STREET_NUMBER"
"79675248-66f5-4ca8-adf2-b4bac7fe6de1","Far i Hatten","Folkets Park","Malmö","United States",41.2661152,-96.7222503,"HIGH","NO_STREET_NUMBER"
"3ce7b71a-4191-4c00-a0e3-9b719f0f5b7e","The Lodge at Bryant Park","Bryant Park","New York","United States",40.7535367,-73.9829529,"HIGH","NO_STREET_NUMBER"
"52961168-ee81-44bb-937e-5ec6d21867c2","Fotoautomat Studio","Montmartre","Paris","France",48.8867148,2.3388895,"HIGH","NO_STREET_NUMBER"
"2060ac2b-6e29-4b6b-9a8d-c751dac64966","Warschauer Straße 54","Warschauer Straße 54","Berlin","Germany",52.5083856,13.4511726,"HIGH","NAME_ONLY"
"82d97193-6fbc-424f-9b6c-ac79bf05688f","","Chicago, IL, USA","Chicago","",41.88325,-87.6323879,"HIGH","NO_STREET_NUMBER"
"d4f47fd1-bc22-4692-86e1-91e1d14fe369","AppleDoll Pop-Up","Abbot Kinney","Venice","USA",33.9890399,-118.462447,"HIGH","NO_STREET_NUMBER"
"ef5d0cf1-2182-49e9-95a0-13ae2e69253a","25hours Hotel Lobby","25hours Hotel Lobby","Vienna","Austria",48.2064947,16.3546991,"HIGH","NAME_ONLY"
"ee2e5e48-9246-475e-a0a4-c54c542eccb0","Max Brown Hotel 7th District Lobby","Max Brown Hotel 7th District Lobby","Vienna","Austria",48.2048487,16.3432467,"HIGH","NAME_ONLY"
"40b49482-26dd-47dc-8735-38b26f7fe522","The Hoxton Vienna Basement","The Hoxton Vienna Basement","Vienna","Austria",48.20117,16.3811789,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"91703111-9a6c-4ff1-98d7-c0fb03ea48ce","Strandbar Herrmann","Strandbar Herrmann","Vienna","Austria",48.2118773,16.3857175,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"f5202cc6-345b-495e-84e0-f49f667d154b","ImPulsTanz","Vienna","Vienna","Austria",48.2080696,16.3713095,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"b6a91844-214f-49a1-b35e-cc99290f228c","Rutger Fuchsgatan 2","Rutger Fuchsgatan 2","Stockholm","Sweden",59.3076377,18.0786825,"HIGH","NAME_ONLY"
"dea455da-55fa-4d19-b5fd-6d3772b8181f","Rutger Fuchsgatan 2","Rutger Fuchsgatan 2","Stockholm","Sweden",59.3076377,18.0786825,"HIGH","NAME_ONLY"
"fcaf486a-58ef-45a5-884b-b32434876603","Warschauer Straße 54","Warschauer Straße 54","Berlin","Germany",52.4696449,13.7132077,"HIGH","NAME_ONLY"
"9004657f-6917-4749-8d22-e957bf89475b","Markthalle Neun II","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"57844ac0-dfc8-433f-ad40-4b9e901fd069","Mauerpark A","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"546235a2-d532-41c7-9299-e1892528d2c0","Massillon Museum","Massillon","Massillon","USA",40.7967244,-81.5215093,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"ef786483-db81-4871-a160-6695c9783a91","Feldstrasse","Hamburg","Hamburg","Germany",53.5488282,9.9871703,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"38ef0bd2-28ec-47cb-9041-b7f57bcf4b9c","Zossenerstraße","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"a6a119ce-3619-4b74-92f5-262886b9af07","Vidiots","Vidiots","Los Angeles","USA",34.1349023,-118.2151265,"HIGH","NO_STREET_NUMBER; NAME_ONLY; TOO_SHORT"
"d502b014-e84b-474e-8513-cf499bb22c9b","Novelty Golf and Games","Lincolnwood","Lincolnwood","USA",42.0044757,-87.7300594,"HIGH","NO_STREET_NUMBER"
"95021a5b-f984-46b6-8f39-a928283e9c66","Photo Elysée","Lausanne","Lausanne","Switzerland",46.5196535,6.6322734,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"12256b1e-8fa8-46a2-9f19-0abdad2ad78a","La Pavillon Puebla","Parc des Buttes Chaumont, Avenue Darcel","Paris","France",48.878006,2.378822,"HIGH","NO_STREET_NUMBER"
"83cd6870-09c5-47f1-8ac0-9115988dfc86","Backstage","Culver City","Culver City","USA",34.0211416,-118.3968001,"HIGH","NO_STREET_NUMBER"
"64e45200-cbd7-4b77-83e5-28ad12654281","Flamingo Bar","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"38314f76-31de-41c6-9a0b-e763a52a4afd","Tate Modern","London","London","United Kingdom",51.5072178,-0.1275862,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"6ef49a47-b7d9-4eab-ac58-1ca4df81c1b3","Sputnik II","Denver","Denver","Colorado",39.7392358,-104.990251,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"1712aefc-328d-4ecc-b503-a70dfa751b09","Carousel III","Bridge Street","Sylvan Beach","USA",43.19685,-75.72905,"HIGH","NO_STREET_NUMBER"
"9c45067a-2846-480f-b9df-e9e3c3b55c69","Birdy's","Brooklyn","Brooklyn","USA",40.6781784,-73.9441579,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"a810030d-dc72-44fb-b0cc-1be522781e68","Holiday Club","Chicago","Chicago","USA",41.88325,-87.6323879,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"ed198233-4821-4a53-bb67-f6eeb02ce730","Rainbo Club","Chicago","Chicago","USA",41.88325,-87.6323879,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"bb04ece1-4c84-4fbc-a6aa-b10fdbb75caa","Smart Bar","Chicago","Chicago","USA",41.88325,-87.6323879,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"8446673f-2483-4264-8a7e-00848333a6ee","Alex's Bar","Long Beach","Long Beach","USA",33.7700504,-118.1937395,"HIGH","NO_STREET_NUMBER"
"dbf4d51f-9c43-4490-bf5e-37f43a9ad1e6","The American","Vancouver","Vancouver","Canada",49.2827291,-123.1207375,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"71974e0b-0877-4874-bbf8-06b7099b01a1","Carousel","Brooklyn","Brooklyn","USA",40.6781784,-73.9441579,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"9a5d9c76-5c97-48b4-98f9-4bd56091c731","Cleveland Print Room","Cleveland","Cleveland","Ohio",41.49932,-81.6943605,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"4908760d-3230-46c0-a726-332623ec1152","Gracie's Tax Bar","Phoenix","Phoenix","USA",33.4482948,-112.0725488,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"1d93b344-d81a-4fd4-967a-407fcfd101b6","Art Gallery of South Australia","Adelaide","Adelaide","Australia",-34.9285007,138.6007245,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"febea1ec-39c0-4462-a4f8-8917af47ffef","Myer Centre Adelaide I","Adelaide","Adelaide","Australia",-34.9285007,138.6007245,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"d8fe3879-2146-4989-8d71-d6118c974157","John Curtin Hotel","Melbourne","Melbourne","Australia",-37.8136276,144.9630576,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"4610d9df-cd31-47c4-8d66-1f8469ed411b","Paseo Colorado","Paseo Colorado","Pasadena","USA",34.1455438,-118.1438719,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"501ac1bd-ad4a-43dc-b7d6-b7ff67154d41","Pop's Bar","San Francisco","San Francisco","USA",37.7749295,-122.4194155,"HIGH","NO_STREET_NUMBER"
"6d415f72-c0a5-4b1c-aaaf-f374eeed0fe5","Palais de Tokyo","Paris","Paris","France",48.8575475,2.3513765,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"71136e60-e8f8-4726-96a5-010e45c56704","National Gallery","Prague","Prague","Czech Republic",50.0755381,14.4378005,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"c5e2f3bd-74f8-4709-aa9b-b46e6c86d41c","Westwerk","Leipzig","Leipzig","Germany",51.3396955,12.3730747,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"b976e8a2-599c-474e-8a66-f6179a4f890d","Union Pool","Brooklyn","Brooklyn","USA",40.6781784,-73.9441579,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"f29ab12f-72bc-406e-821d-a5f6be4b542e","El Vez","New York","New York","New York",43.2994285,-74.2179326,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"f52bd071-a651-4649-b785-4b3cc8530dc4","Otto's Shrunken Head","New York","New York","USA",40.7127753,-74.0059728,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"dfdb75df-15f9-4a83-9ea4-edbe68a41c19","El Vez","Philadelphia","Philadelphia","Pennsylvania",39.9525839,-75.1652215,"HIGH","NO_STREET_NUMBER"
"7efdb1b7-a7b4-4ebd-85da-7ed5f3d607f4","Plac Zbawiciela","Warsaw","Warsaw","Poland",52.2296756,21.0122287,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"d71f8409-9730-4270-894c-8161ae0d10b1","Dubblefilm","Barcelona","Barcelona","Spain",41.3873974,2.168568,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"96555b8a-7151-41aa-acc0-866a1862b815","The Hoxton Holborn","London","London","United Kingdom",51.5072178,-0.1275862,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"b4a5f1a1-8c11-4294-9273-a4b542afa8c5","Cha Cha Lounge","Seattle","Seattle","USA",47.6061389,-122.3328481,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"e35c08b3-6454-4eca-a292-e2e7e08b5f85","ACUD","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"903f4ced-bded-4dd5-8f95-a40d7f31bee7","Kulturbrauerei","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"025f32b4-e183-443d-a4d5-8ec730532285","Markthalle Neun","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"b2ff2640-2294-474f-95f0-a8024736781d","Mauerpark B","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"e2b48035-0a12-4034-8b24-29db036a85fc","Moritzplatz","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"3b8dab8d-22d4-47b0-a0fb-09f2b5601010","Petersburger Straße 81","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"5ec46023-9e8a-4683-8118-69aec948aa34","R.A.W. B","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"63a65287-0518-490b-8bf6-61143fcc1f51","Schönhauser Allee 63","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"44709764-4a21-49c2-a32d-3812f3559513","Trabi World","Berlin","Berlin","Germany",52.5200066,13.404954,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"ec59e8c1-5653-4f9f-b62c-99f9a84891fb","Feuerstein Restaurant","Hamburg","Hamburg","Germany",53.5488282,9.9871703,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"6952c635-4abb-41be-b7c7-dc20b14be9d6","Ebertplatz","Köln","Köln","Germany",50.937531,6.9602786,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"fce2ea15-6875-497e-b980-a62a71fe445a","Weserstraße","Feldstrasse","Hamburg","Germany",53.5570792,9.9721107,"HIGH","NO_STREET_NUMBER"
"0555e81e-5bd3-44a6-b7a1-b41de2cc3023","Marin Country Mart","Marin Country Mart","Larkspur","USA",37.9476684,-122.5093248,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"391582bd-9830-457b-bb33-8012c10ca43c","2220 Arts + Archives","2220 Arts + Archives","Los Angeles","USA",34.0672617,-118.2722577,"HIGH","NAME_ONLY"
"57443fc5-0f27-479b-8c78-7d0fba757ee7","4100 Bar","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"f253236d-b3ee-415e-8655-efc6ff2599f6","Cha Cha Lounge","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"ce10bfcb-e415-43f8-8efa-15d58b8518b8","Freestyle Photo & Imaging Supplies","Freestyle Photo & Imaging Supplies","Los Angeles","USA",34.0985292,-118.3072663,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"cefe5468-1585-4de4-9e17-1d2a2619fc3f","Short Stop","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"fb2e537f-2dbf-4afb-8dc1-8e2087c490fb","The Hunt Vintage","The Hunt Vintage","Los Angeles","USA",34.0764219,-118.2569513,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"c52f0a7b-2f24-48c4-9332-3bcd236e085f","The Smell","The Smell","Los Angeles","USA",34.0503471,-118.2456434,"HIGH","NO_STREET_NUMBER; NAME_ONLY; TOO_SHORT"
"39a07367-2ca7-429f-a5b3-a2a6b88a75e9","Tiny's Hi-Dive","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"eb770e1e-be8f-4938-b571-7a5398c34599","Town","Town","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER; NAME_ONLY; TOO_SHORT"
"9696b24a-da60-4ff2-a82c-922e4376249f","Union Station I","Union Station I","Los Angeles","USA",34.056219,-118.2365021,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"7a4e2b4e-2ff6-47df-91b2-5935af525218","Verdugo Bar","Los Angeles","Los Angeles","USA",34.0549076,-118.242643,"HIGH","NO_STREET_NUMBER"
"0ca93f14-6b47-4e91-a1e8-74e00552f428","L.A. County Fair B4","L.A. County Fair B4","Pomona","USA",34.0851053,-117.7736524,"HIGH","NAME_ONLY"
"1e4283ef-bcdd-46f4-9b15-6f422fc0efaa","L.A. County Fair B5","L.A. County Fair B5","Pomona","USA",34.0851053,-117.7736524,"HIGH","NAME_ONLY"
"c00ff1b8-de55-4dcf-b565-485efa2c4187","Club Photomatica","Club Photomatica","San Francisco","USA",37.7699204,-122.4494355,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"ba0eaf01-4777-48ec-8791-2fc7cb84bda9","Kilowatt","Kilowatt","San Francisco","USA",37.7650579,-122.4232555,"HIGH","NO_STREET_NUMBER; NAME_ONLY; TOO_SHORT"
"cc6f35d5-f84d-4b89-bc71-7b56e1e7a369","Musée Mécanique I","San Francisco","San Francisco","USA",37.7749295,-122.4194155,"HIGH","NO_STREET_NUMBER"
"6e7ef63f-5890-40b1-a3f9-bc466f7f8950","Photoworks","Photoworks","San Francisco","USA",37.7645648,-122.4322508,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"f53020ca-5070-4c50-917d-1f17e938e752","Playland Arcade I","Playland Arcade I","Santa Monica","USA",34.0089972,-118.4974488,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"60413c03-1585-4603-821e-2b2cd8aca222","Playland Arcade II","Playland Arcade II","Santa Monica","USA",34.0089972,-118.4974488,"HIGH","NO_STREET_NUMBER; NAME_ONLY"
"58e448ba-7e0e-4aac-ac1c-d1b16ff43f9f","Ocaña","Barcelona","Barcelona","Spain",41.3873974,2.168568,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
"fe31bc33-2e54-4fb1-8bc6-737532f3d53c","Saturn","Birmingham","Birmingham","USA",33.5185892,-86.8103567,"HIGH","NO_STREET_NUMBER"
"a4ee331b-445b-4663-8bca-55385751309f","Barnone II","Gilbert","Gilbert","USA",33.3528264,-111.789027,"HIGH","NO_STREET_NUMBER; TOO_SHORT"
