booth_id,booth_name,address,city,country,latitude,longitude,severity,problem_categories
"9104f3c4-0490-4200-82c9-2e509c9512ad","Club Photomatica","1644 Haight Street","San Francisco","United States",37.7699204,-122.4494355,"MEDIUM","DUPLICATE_COORDINATES"
"63fa26fa-de4e-4bbe-b6ff-96c317706eb8","Lou's Athletic Club","384 Knickerbocker Ave.","Brooklyn","United States",40.7002117,-73.9210791,"MEDIUM","DUPLICATE_COORDINATES"
"d5b235b6-4fbb-46db-b8cf-c593fe57d5f8","Booth by Bryant II","2944 Randolph Ave.","Costa Mesa","United States",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"
"05053e50-7835-41c6-8358-3da723025fab","Trabi World","Zimmerstraße 97","Berlin","Germany",52.5076709,13.3867783,"MEDIUM","DUPLICATE_COORDINATES"
"f5596c1d-0b2e-4632-a908-725473e698f4","Modulor","Prinzenstrasse 85","Berlin","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"7c1b4d43-74f2-4270-8a20-94cbb8c3333c","ars-imago","Josefstrasse 53","Zürich","United States",47.3768866,8.541694,"MEDIUM","DUPLICATE_COORDINATES"
"5d433644-1b1e-4b98-9521-c263c7d22387","Boothclub Amsterdam","Raamsteeg 2","Amsterdam","United States",38.7945952,-106.5348379,"MEDIUM","DUPLICATE_COORDINATES"
"3d5275b8-9273-4b52-a97f-c3505cf08302","Walt’s Bar","4680 Eagle Rock Blvd","Los Angeles","USA",34.1296435,-118.2166639,"MEDIUM","DUPLICATE_COORDINATES"
"11eb1317-68b2-48c8-9f0b-0a29c737efd2","Tiny’s Hi-Dive","12012 W Pico Blvd","Los Angeles","USA",34.0295316,-118.4494128,"MEDIUM","DUPLICATE_COORDINATES"
"1af22279-8f31-4d62-ad76-301e93f73e76","Kilowatt","3160 16th St.94103","San Francisco","United States",37.7650579,-122.4232555,"MEDIUM","DUPLICATE_COORDINATES"
"297295da-1761-4ed1-8d4f-d86d095e3a02","Flamingo Bar","1855 Industrial St.","Los Angeles","United States",34.0359864,-118.2328349,"MEDIUM","DUPLICATE_COORDINATES"
"75326e00-541c-40fb-aa1f-ac3df58dc9b7","Machimbombo","Calçada do Combro 87, ","Lisboa","United States",38.7222524,-9.1393366,"MEDIUM","DUPLICATE_COORDINATES"
"bfcf71c6-bae9-4a70-856b-51c76a9d5e1d","Ocaña","Plaça Reial, 15","Barcelona","United States",41.3797328,2.1756373,"MEDIUM","DUPLICATE_COORDINATES"
"c58cca0d-3bb3-4e8a-994f-bbf4c38ce8ee","Barnone II","3000 E Ray Rd.","Gilbert","United States",33.3218745,-111.7255073,"MEDIUM","DUPLICATE_COORDINATES"
"e3e8a175-3f64-44b9-8e12-cae8408066f1","Photomatica Photo Booth Museum I","3827 West Sunset Blvd","Los Angeles","United States",34.0788066,-118.2683992,"MEDIUM","DUPLICATE_COORDINATES"
"da452544-ddc3-4868-b953-72f175e8a299","Photomatica Photo Booth Museum III","3827 West Sunset Blvd","Los Angeles","United States",34.0788066,-118.2683992,"MEDIUM","DUPLICATE_COORDINATES"
"2ce77233-62fc-46c5-bc11-ca0488ef64be","Autophoto Gallery + Museum III","121 Orchard St","New York","United States",40.71951,-73.98978,"MEDIUM","DUPLICATE_COORDINATES"
"da134f94-e7a9-4877-808f-a0654ff16cae","Autophoto Gallery + Museum IV","121 Orchard St","New York","United States",40.71951,-73.98978,"MEDIUM","DUPLICATE_COORDINATES"
"1da3b9f4-59ba-4309-94f7-08d590689a1b","Day to Day Collective","2310 Kettner Blvd","San Diego","United States",32.7281138,-117.1717337,"MEDIUM","DUPLICATE_COORDINATES"
"199ea93c-b6d8-4a3a-8e2b-26dab8e04310","Whitechapel Gallery","77-82 Whitechapel High St","London","United States",51.5072178,-0.1275862,"MEDIUM","DUPLICATE_COORDINATES"
"a98fc792-40d4-49fb-a040-3215e876a667","Saturn","200 41st St S","Birmingham","USA",33.5242119,-86.7745711,"MEDIUM","DUPLICATE_COORDINATES"
"e7feb2a1-1a08-4680-bd3b-8c89d5e6ba5e","Rainbo Club","1150 N. Damen Ave.","Chicago","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"f9ea819b-0cb5-4194-8306-9b728d146861","Cole's Bar","2338 N Milwaukee Ave","Chicago","USA",41.9236672,-87.6988073,"MEDIUM","DUPLICATE_COORDINATES"
"5172ebd4-fe3f-4a28-94af-73dda9e3c7af","Smartbar","3730 N. Clark St.","Chicago","USA",41.9498373,-87.6589377,"MEDIUM","DUPLICATE_COORDINATES"
"97ce395a-7ef6-49b4-92d7-1dc51bb8e80c","Rainbo Club","1150 N. Damen Ave.","Chicago","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"024596b3-7e99-4b7a-a72d-f5b4a4c110ef","Cole's Bar","2338 N. Milwaukee Ave.","Chicago","USA",41.9236672,-87.6988073,"MEDIUM","DUPLICATE_COORDINATES"
"395f4159-d59c-4852-8825-12cd944a442b","FOTOAUTOMATICA","Via Pietro Francavilla n. 15","Firenze","Italy",43.7732157,11.2241922,"MEDIUM","DUPLICATE_COORDINATES"
"ae8f9a34-b08f-431e-a275-a403fb52b23e","Rainbo Club","1150 N. Damen Ave.","Wicker Park","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"83d50b26-e4d4-42b7-89da-1d6568498739","Booth By Bryant - Orange County","2944 Randolph Av","Costa Mesa","California",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"
"ff445feb-09a4-4b02-924b-32f16dd58455","Classic Photo Booth at San Francisco Exploratorium","Pier 15","San Francisco","USA",37.8008908,-122.3986652,"MEDIUM","TOO_SHORT"
"770a3b46-e8e7-4dfe-86ba-20e8e0e66f78","The Flamingo Bar","1855 Industrial St","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"6847f7ab-bbe3-446b-8ed4-a2d837b6e989","Cha Cha Lounge","2375 Glendale Blvd","Los Angeles","USA",34.0993554,-118.2594917,"MEDIUM","DUPLICATE_COORDINATES"
"e8967249-3fb8-443a-9a70-bf8b1af2ebce","4100 Bar","1087 Manzanita St","Los Angeles","USA",34.0929711,-118.2814424,"MEDIUM","DUPLICATE_COORDINATES"
"b4f7e493-ff79-4007-98ab-9cddfaa59734","LOVE HOUR","532 S Western Ave","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"cb8a5e71-b889-4252-9ae3-01fbee1c1401","Verdugo Bar","3408 Verdugo Rd","Los Angeles","USA",34.1138537,-118.2350672,"MEDIUM","DUPLICATE_COORDINATES"
"438504d1-2e0d-4238-95ba-9408199cdc84","Walt's Bar","4680 Eagle Rock Blvd","Los Angeles","USA",34.1296435,-118.2166639,"MEDIUM","DUPLICATE_COORDINATES"
"ac30c788-cd7e-491a-bf32-2c2d6df2d3ac","Vidiots","4884 Eagle Rock Blvd","Los Angeles","USA",34.1348965,-118.2150067,"MEDIUM","DUPLICATE_COORDINATES"
"eaeb0508-9eca-46d1-8092-a2799cbc3448","The Phoenix","8480 W 3rd St","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"5a4d401b-52cd-4062-bc06-8c7f61ceaea5","Tiny's Hi-Dive","12012 W Pico Blvd","Los Angeles","USA",34.0295316,-118.4494128,"MEDIUM","DUPLICATE_COORDINATES"
"c88af472-0aa6-48fd-bda4-c55a9ae8cfcb","Apple Doll (Pop-Up)","1212 Abbot Kinney Blvd","Venice","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"987b4494-6e07-4ce0-896f-291010887c44","1212 Santa Monica","1212 3rd Street Promenade","Santa Monica","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"515821ca-088b-410b-bb95-3ff6635e1767","The Hawk","468 W Anaheim St","Long Beach","USA",33.7822894,-118.1973545,"MEDIUM","DUPLICATE_COORDINATES"
"40e1b1de-1439-40f3-ab21-491191c6e447","The Blind Donkey","149 Linden Ave","Long Beach","USA",33.7690476,-118.1865789,"MEDIUM","DUPLICATE_COORDINATES"
"10b4d906-7929-4ac8-a191-4d92e875a2bd","FOTOAUTOMATICA","Via Pietro Francavilla n. 15","Firenze","Italy",43.7732157,11.2241922,"MEDIUM","DUPLICATE_COORDINATES"
"4d6cc197-d08b-4665-86a0-e471cad27ef8","Mauerpark 1","Eberswalder Str. 2","Berlin","Germany",52.5406668,13.4055012,"MEDIUM","DUPLICATE_COORDINATES"
"c421d85c-96bb-4578-ae43-4e3855609943","Mauerpark 2","Eberswalder Str 2","Berlin","Germany",52.5406668,13.4055012,"MEDIUM","DUPLICATE_COORDINATES"
"8f9ff609-6820-418c-a1df-cdf2fedbe021","ACUD","Veteranenstraße 21","Berlin","Germany",52.5335802,13.4009513,"MEDIUM","DUPLICATE_COORDINATES"
"b9a5a053-ebfe-4214-b635-6aa0613c3ad7","Kulturbrauerei","Schönhauser Allee 36","Berlin","Germany",52.5383047,13.4127573,"MEDIUM","DUPLICATE_COORDINATES"
"cd18212b-9b29-4d60-80d0-c9ac5044cad6","Schönhauser Allee","Schönhauser Allee 63","Berlin","Germany",52.5459084,13.413577,"MEDIUM","DUPLICATE_COORDINATES"
"5461a116-a69a-4d6f-8ebf-ee8562b7f169","Warschauer Brücke 1","Revalerstraße 99","Berlin","Germany",52.5074638,13.4546177,"MEDIUM","DUPLICATE_COORDINATES"
"8d81d16f-ee40-47e0-ad8d-271ef99327a9","RAW 1","Revaler Straße 99","Berlin","Germany",52.5074638,13.4546177,"MEDIUM","DUPLICATE_COORDINATES"
"8dee8a99-331e-4d7a-96f6-3f6d0d11c8ab","RAW 2","Revaler Straße 99","Berlin","Germany",52.5074638,13.4546177,"MEDIUM","DUPLICATE_COORDINATES"
"f11d1f95-84ab-41ed-ba5b-ae7687d00541","Schlesisches Tor","Oppelner Straße 48","Berlin","Germany",52.5003224,13.4416967,"MEDIUM","DUPLICATE_COORDINATES"
"b76ac57c-3a65-4e86-8cf4-32424dfd85d6","Markthalle Neun","Eisenbahnstraße 42","Berlin","Germany",52.5021335,13.4316207,"MEDIUM","DUPLICATE_COORDINATES"
"625a2247-70fa-443f-910d-03fee043a1af","Trabi World","Zimmerstraße 97","Berlin","Germany",52.5076709,13.3867783,"MEDIUM","DUPLICATE_COORDINATES"
"72d62100-4928-4781-a6d4-0545eec0aea4","Hobrecht","Hobrecht Straße 57","Berlin","Germany",52.491133,13.4259492,"MEDIUM","DUPLICATE_COORDINATES"
"5910929c-7698-4a4d-8a4e-8cd101c0f136","Holzmarkt Straße","Holzmarktstraße 25","Berlin","Germany",52.5115453,13.4265729,"MEDIUM","DUPLICATE_COORDINATES"
"f3f86e01-0f76-4996-a16c-e3e8ea7c0fe5","Holzmarkt Marktplatz","Holzmarktstraße 25","Berlin","Germany",52.5115453,13.4265729,"MEDIUM","DUPLICATE_COORDINATES"
"3c584634-be6a-4f9e-8491-c87ac4f51950","Kater Blau Club","Holzmarkt Straße 25","Berlin","Germany",52.5115453,13.4265729,"MEDIUM","DUPLICATE_COORDINATES"
"5e6ca875-4bf1-4e51-b715-0ebbc7d25f47","Martas Gästehäuser","Seydlitzstraße 20","Berlin","Germany",52.5269518,13.362132,"MEDIUM","DUPLICATE_COORDINATES"
"550b7ed8-be1b-4836-b36e-7a10e5174218","Mauerpark 1","Eberswalder Str. 2","Berlin","Germany",52.5406703,13.4055075,"MEDIUM","DUPLICATE_COORDINATES"
"048e472d-9e5e-42ef-a7f6-a0181c9e5547","Mauerpark 2","Eberswalder Str 2","Berlin","Germany",52.5406703,13.4055075,"MEDIUM","DUPLICATE_COORDINATES"
"1f25e436-7ff9-432d-bd34-9842bb58e324","ACUD","Veteranenstraße 21","Berlin","Germany",52.5336588,13.4008151,"MEDIUM","DUPLICATE_COORDINATES"
"a5e7e114-ade9-4818-9304-f3a309a766b8","Warschauer Brücke 1","Warschauer Str. 1, 10243 Berlin, Germany","Berlin","Germany",52.5150276,13.4534957,"MEDIUM","DUPLICATE_COORDINATES"
"b6bea520-ca6f-4fb8-8b53-8fea58b41158","Warschauer Brücke 2","Revaler Straße 99","Berlin","Germany",52.5074638,13.4546177,"MEDIUM","DUPLICATE_COORDINATES"
"9fc47d0b-f8c0-4d44-b206-7e0495db9f69","Warschauer Straße 54","Warschauer Str. 54, 10245 Berlin, Germany","Berlin","Germany",52.5083856,13.4511726,"MEDIUM","DUPLICATE_COORDINATES"
"8b049356-6fb9-4949-944e-b48a758e45b0","Schlesisches Tor","Oppelner Straße 48","Berlin","Germany",52.5003224,13.4416967,"MEDIUM","DUPLICATE_COORDINATES"
"2f4f4a11-f818-4188-92af-ae2a4fa024f4","Markthalle Neun","Eisenbahnstraße 42","Berlin","Germany",52.5021335,13.4316207,"MEDIUM","DUPLICATE_COORDINATES"
"c515aa69-2959-44c3-991e-6b8a82d54ea6","Martas Gästehäuser","Seydlitzstraße 20, 10557 Berlin, Germany","Berlin","Germany",52.5269518,13.362132,"MEDIUM","DUPLICATE_COORDINATES"
"62311418-5aa4-4b97-ac6e-e5ae43ac3d79","FOTOAUTOMATICA","Via Pietro Francavilla n. 15","Firenze","Italy",43.7732157,11.2241922,"MEDIUM","DUPLICATE_COORDINATES"
"8895a5b9-24b4-438e-bd6d-7abaa4975ecf","25hours Hotel Wien Dachboden","25hours Hotel Wien Rooftop","Vienna","Austria",48.2064947,16.3546991,"MEDIUM","DUPLICATE_COORDINATES"
"f3856c1d-b900-4996-a42d-f2c537fd98e1","Pratersauna","Waldsteingartenstraße 135, 1020 Wien, Austria","Vienna","Austria",48.2132778,16.405193,"MEDIUM","DUPLICATE_COORDINATES"
"fdbf2fec-41bb-4089-b79f-971af0f5cc75","Holiday Club","4000 N Sheridan Rd, Chicago, IL 60613, USA","Chicago","USA",41.954588,-87.654726,"MEDIUM","DUPLICATE_COORDINATES"
"9ae53f0b-5b2a-49d6-8879-51e2b576bd00","The Flamingo Bar","1855 Industrial St","Los Angeles, CA 90021","USA",34.0359864,-118.2328349,"MEDIUM","DUPLICATE_COORDINATES"
"50b5cc03-4f11-485f-aa41-8e5162a2e3bb","Cha Cha Lounge","2375 Glendale Blvd","Los Angeles, CA 90039","USA",34.0993554,-118.2594917,"MEDIUM","DUPLICATE_COORDINATES"
"ed316fa9-aabc-4a30-a468-5a1cbc03f22c","Backstage Bar & Grill","10400 Culver Blvd","Culver City, CA 90232","USA",34.016274,-118.400143,"MEDIUM","DUPLICATE_COORDINATES"
"7b56acb9-3abb-4e42-82ad-979db7102bf0","Tiny's Hi-Dive","12012 W Pico Blvd","Los Angeles, CA 90064","USA",34.0295316,-118.4494128,"MEDIUM","DUPLICATE_COORDINATES"
"03e90474-dcc5-4cda-9edc-191c089d3dfb","The Hawk","468 W Anaheim St","Long Beach, CA 90813","USA",33.7822894,-118.1973545,"MEDIUM","DUPLICATE_COORDINATES"
"6e55317b-b4c6-4855-8325-f5c04eced73b","The Blind Donkey","149 Linden Ave","Long Beach, CA 90802","USA",33.7690476,-118.1865789,"MEDIUM","DUPLICATE_COORDINATES"
"4e3c9fe8-cd60-45b5-8178-8a4edd06d568","Linnelabbet","Nordhemsgatan 29, 413 06 Göteborg, Sweden","Göteborg","Sweden",57.6971538,11.9499649,"MEDIUM","DUPLICATE_COORDINATES"
"3e8eac40-6597-49fa-a996-0f0e8d6a1869","4100 Bar","1087 Manzanita St","Los Angeles, CA 90029","USA",34.0929711,-118.2814424,"MEDIUM","DUPLICATE_COORDINATES"
"137b3bff-d32c-4702-8e95-5ecf444067d6","Apple Doll (Pop-Up)","1212 Abbot Kinney Blvd","Venice, CA 90291","USA",33.9910807,-118.4688547,"MEDIUM","DUPLICATE_COORDINATES"
"7858a34d-435b-4c91-888c-48660d666210","The Hawk","468 W Anaheim St","Long Beach, CA 90813","USA",33.7822894,-118.1973545,"MEDIUM","DUPLICATE_COORDINATES"
"afcb65c6-b850-47c9-99b5-88059ebf1167","Booth By Bryant - Camp Out","2944 Randolph Av","Costa Mesa, California","USA",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"
"34b8afc3-8d4d-4762-b2f7-161056467e1c","Mauerpark 1","Eberswalder Str. 2","Berlin","Germany",52.5406668,13.4055012,"MEDIUM","DUPLICATE_COORDINATES"
"cc869e44-0c61-4e3f-8c25-f55022c71e25","Kulturbrauerei","Schönhauser Allee 36","Berlin","Germany",52.5383047,13.4127573,"MEDIUM","DUPLICATE_COORDINATES"
"761aebd5-2162-4c6e-bf1c-f742b42ce0e0","Schönhauser Allee","Schönhauser Allee 63","Berlin","Germany",52.5459084,13.413577,"MEDIUM","DUPLICATE_COORDINATES"
"85e58c3b-605a-4e95-87ec-f4087efd9a40","Markthalle Neun","Eisenbahnstraße 42","Berlin","Germany",52.5021335,13.4316207,"MEDIUM","DUPLICATE_COORDINATES"
"11c81a8c-df33-47fe-b725-f8ead9d34118","Trabi World","Zimmerstraße 97","Berlin","Germany",52.5076709,13.3867783,"MEDIUM","DUPLICATE_COORDINATES"
"7e910094-3cea-466b-99c5-649d28ad2054","Hobrecht","Hobrecht Straße 57","Berlin","Germany",52.491133,13.4259492,"MEDIUM","DUPLICATE_COORDINATES"
"42176f2d-415d-43ca-8b8c-077a10223b7f","Holzmarkt Straße","Holzmarktstraße 25","Berlin","Germany",52.5115453,13.4265729,"MEDIUM","DUPLICATE_COORDINATES"
"6f8c51e6-540b-49f6-9c72-91f83d4b6763","Kater Blau Club","Holzmarkt Straße 25","Berlin","Germany",52.5115453,13.4265729,"MEDIUM","DUPLICATE_COORDINATES"
"1bbba94c-c454-48fb-9fb2-8191227666a3","Zenner Biergarten","Alt-Treptow 15-17","Berlin","Germany",52.4925634,13.4598743,"MEDIUM","DUPLICATE_COORDINATES"
"33d50b34-1e99-4f94-99c0-ea45f1c10dbf","Martas Gästehäuser","Seydlitzstraße 20, 10557 Berlin, Germany","Berlin","Germany",52.5269518,13.362132,"MEDIUM","DUPLICATE_COORDINATES"
"701f23e3-5c91-49a2-8cb6-550b50585178","Mauerpark 1","Eberswalder Str. 2","Berlin","Germany",52.5406703,13.4055075,"MEDIUM","DUPLICATE_COORDINATES"
"f42c062d-870b-4dbc-98e5-947c5731b597","ACUD","Veteranenstraße 21","Berlin","Germany",52.5336588,13.4008151,"MEDIUM","DUPLICATE_COORDINATES"
"19644991-7768-48fd-a191-aaf32395ce80","Warschauer Brücke 1","Warschauer Str. 1, 10243 Berlin, Germany","Berlin","Germany",52.5150276,13.4534957,"MEDIUM","DUPLICATE_COORDINATES"
"15f644d2-04e8-4740-afc6-fae3c026fe8a","Warschauer Straße 54","Warschauer Str. 54, 10245 Berlin, Germany","Berlin","Germany",52.5083856,13.4511726,"MEDIUM","DUPLICATE_COORDINATES"
"5d11b4cd-1151-4b13-b209-5bb7a7addf17","Zenner Biergarten","Alt-Treptow 15-17","Berlin","Germany",52.4925634,13.4598743,"MEDIUM","DUPLICATE_COORDINATES"
"19684acd-4533-41ac-9b66-6f6149831130","Martas Gästehäuser","Seydlitzstraße 20, 10557 Berlin, Germany","Berlin","Germany",52.5269518,13.362132,"MEDIUM","DUPLICATE_COORDINATES"
"84771c7c-d4d1-4189-96ee-ca8d9c055bde","Cole's Bar","2338 N Milwaukee Ave","Chicago","USA",41.9236672,-87.6988073,"MEDIUM","DUPLICATE_COORDINATES"
"22a2557b-f4df-4965-b4f7-25be044f41f0","Metro","3730 N Clark St","Chicago","USA",41.9498373,-87.6589377,"MEDIUM","DUPLICATE_COORDINATES"
"f2ee4864-b929-4c61-9b00-5df97a9301ef","Circus Circus #4","2880 Las Vegas Boulevard South","Las Vegas","USA",36.137142,-115.161766,"MEDIUM","DUPLICATE_COORDINATES"
"cc2d4809-e438-434e-baa8-90463451468a","National Theater","Národní 4","Prague","Czech Republic",50.08128,14.415019,"MEDIUM","TOO_SHORT"
"d3cf5984-5e28-409d-b329-b069b20369ea","Circus Circus #2","2880 Las Vegas Boulevard South","Las Vegas","USA",36.137142,-115.161766,"MEDIUM","DUPLICATE_COORDINATES"
"b9bc2f81-5f9d-4e66-909d-0fc81a8c2cc8","Casino Arcade I","400 Beach St.","Santa Cruz","USA",36.964188,-122.020149,"MEDIUM","DUPLICATE_COORDINATES"
"d674dd35-b8c5-4d51-9d97-5ed1c4fdd3bc","Orange County Fair B6","88 Fair Drive","Costa Mesa","USA",33.665833,-117.902252,"MEDIUM","DUPLICATE_COORDINATES"
"dc31ce11-f7ef-4f42-a59b-b99e68f2763c","Casino Arcade IV","400 Beach St.   Santa Cruz, CA 95060","Santa Cruz","USA",36.964188,-122.020149,"MEDIUM","DUPLICATE_COORDINATES"
"a484e28e-8ece-4eab-9f79-fa4e1fab6b1d","The Village Tap","2055 W Roscoe St, Chicago, IL 60618, USA","Chicago","USA",41.943072,-87.6805961,"MEDIUM","DUPLICATE_COORDINATES"
"bd70be1e-5bad-4fd5-bec8-516d6de443f9","Autophoto Gallery + Museum II","121 Orchard St, New York, NY 10002, USA","New York","USA",40.71951,-73.98978,"MEDIUM","DUPLICATE_COORDINATES"
"81d2bc1c-b849-4e56-9b2e-582ce9c5ca7e","Riga Bus Station","Nēģu 7","Riga","LAT",56.944004,24.117342,"MEDIUM","TOO_SHORT"
"df4b69d1-010e-4c65-affd-009658005496","Casino Arcade II","400 Beach St.","Santa Cruz","USA",36.964188,-122.020149,"MEDIUM","DUPLICATE_COORDINATES"
"dbbd6b13-aa8b-4255-bb33-8d11416d948c","Orange County Fair A3","88 Fair Drive","Costa Mesa","USA",33.665833,-117.902252,"MEDIUM","DUPLICATE_COORDINATES"
"32eb79f4-d128-42c8-a65e-280325b05671","Orange County Fair C3","88 Fair Drive","Costa Mesa","USA",33.665833,-117.902252,"MEDIUM","DUPLICATE_COORDINATES"
"08e5d188-0d3f-44be-8afb-cd4fac51970b","Orange County Fair A7","88 Fair Drive","Costa Mesa","USA",33.665833,-117.902252,"MEDIUM","DUPLICATE_COORDINATES"
"a33949c0-f334-4117-b286-d0d39f5b9b38","Rainbo Club","1150 N Damen Ave","Chicago","USA",41.902775,-87.6774815,"MEDIUM","DUPLICATE_COORDINATES"
"61eecd01-bf0b-4d74-b145-fb7f512b1547","Saturn","200 41st St S","Birmingham","USA",33.5242119,-86.7745711,"MEDIUM","DUPLICATE_COORDINATES"
"512d1f3f-b906-4254-a0b1-6b2ed6d17106","Alex’s Bar","2913 E Anaheim St","Long Beach","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"c1c19ef4-69b6-409a-a26d-79d47da55142","Walt’s Bar","4680 Eagle Rock Blvd","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"3788c731-8141-48ee-add7-f482fafef909","Day to Day Collective","2310 Kettner Blvd","San Diego","USA",32.7281138,-117.1717337,"MEDIUM","DUPLICATE_COORDINATES"
"02014915-f92d-4360-9b13-e5792a7551fa","FOTOAUTOMATICA","Via Pietro Francavilla n. 15","Firenze","Italy",43.7732157,11.2241922,"MEDIUM","DUPLICATE_COORDINATES"
"d7f8042d-f230-4b68-9a78-448da7c49e99","Cha Cha Lounge","2375 Glendale Blvd","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"f6494d97-b899-46c0-8653-0e481f8a6776","4100 Bar","1087 Manzanita St","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"864b5259-6bfe-45d3-a389-6a8e374c1391","Vidiots","4884 Eagle Rock Blvd","Los Angeles","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"d17abe1b-52eb-472f-96d4-cbc098c2d1de","The Hawk","468 W Anaheim St","Long Beach","USA",34.0341,-118.2465,"MEDIUM","DUPLICATE_COORDINATES"
"969cfed3-30d4-49d2-a0d5-be817fd2c783","Club Photomatica","1644 Haight St","San Francisco","USA",37.7699204,-122.4494355,"MEDIUM","DUPLICATE_COORDINATES"
"f9ae382f-d911-49ef-a0b8-f0495bf3445a","Musée Mécanique - Analog Booth","Pier 45, Fisherman's Wharf","San Francisco","USA",37.80968,-122.4174783,"MEDIUM","DUPLICATE_COORDINATES"
"48b2d4ac-ebbe-4cf5-887e-60adc5352e66","The Knockout","3223 Mission St","San Francisco","USA",37.7451489,-122.4199626,"MEDIUM","DUPLICATE_COORDINATES"
"74a08d1d-c1d3-45d7-a004-d4f7d8561584","Union Pool","484 Union Ave","Brooklyn","USA",40.7149712,-73.9514538,"MEDIUM","DUPLICATE_COORDINATES"
"37543ae7-8431-413e-9317-abb12d2851de","The Photo Booth Museum","2275 Market St","San Francisco","USA",37.76456,-122.4320153,"MEDIUM","DUPLICATE_COORDINATES"
"fed63a1b-5aa4-40dd-b5e2-4a9936a4fa94","Club Photomatica","1644 Haight St","San Francisco","USA",37.7699204,-122.4494355,"MEDIUM","DUPLICATE_COORDINATES"
"db71f568-f36f-4b78-8dc5-03de954a6a15","Thee Parkside","1600 17th St","San Francisco","USA",37.7651653,-122.3998925,"MEDIUM","DUPLICATE_COORDINATES"
"77ea16f3-ac67-42d0-9435-5ac0108b78d0","The Knockout","3223 Mission St","San Francisco","USA",37.7451489,-122.4199626,"MEDIUM","DUPLICATE_COORDINATES"
"925c8cf7-c4e3-43dd-b2a9-65cc955f695d","Citizen Supply @ Ponce City Market","675 Ponce De Leon Ave NE NW208","Atlanta","USA",33.7720675,-84.365377,"MEDIUM","DUPLICATE_COORDINATES"
"bdc71c44-a8aa-4f70-95c8-d73dcfa84938","Booth By Bryant - Costa Mesa","2944 Randolph Av","Costa Mesa","United States",33.6780114,-117.8874122,"MEDIUM","DUPLICATE_COORDINATES"